1735,nu,4.139908256880734
1736,chi,1.5
1736,nu,3.8823529411764706
1737,chi,1.1111111111111112
1737,nu,3.9985905567300914
1738,chi,1.0
1738,nu,4.033271719038817
1739,chi,2.0
1739,nu,4.9609375
1740,chi,1.0
1740,nu,3.7564216120460583
1741,chi,1.6666666666666667
1741,nu,4.187179487179487
1742,chi,1.0
1742,nu,4.253574833174452
1743,chi,1.0
1743,nu,4.665926748057713
1744,chi,1.2857142857142858
1744,haw,2.0
1744,nu,4.85147507629705
1745,chi,1.0
1745,nu,4.728018757327081
1746,chi,1.0
1746,nu,3.8851174934725847
1747,chi,1.0
1747,nu,4.505627009646302
1748,chi,1.0
1748,nu,4.136023916292975
1749,chi,2.1666666666666665
1749,nu,4.890449438202247
1750,chi,1.0
1750,haw,1.0
1750,nu,4.7342032967032965
1751,chi,1.1666666666666667
1751,nu,5.245461147421932
1752,chi,2.6666666666666665
1752,nu,4.680851063829787
1753,chi,1.0
1753,haw,2.0
1753,nu,4.984363894811656
1754,chi,2.6666666666666665
1754,nu,5.492086330935252
1755,chi,1.0
1755,haw,1.3333333333333333
1755,nu,5.551699716713881
1756,chi,1.3333333333333333
1756,nu,4.138121546961326
1757,chi,1.5714285714285714
1757,nu,4.750689972401104
1758,chi,1.105263157894737
1758,nu,4.599853694220922
1759,chi,1.25
1759,haw,1.0
1759,nu,5.085261070720423
1760,chi,1.0
1760,haw,2.5
1760,nu,5.497716894977169
1761,chi,1.1666666666666667
1761,nu,4.9391891891891895
1762,chi,1.2666666666666666
1762,nu,4.463438735177865
1763,chi,1.565217391304348
1763,nu,5.006960556844548
1764,chi,1.105263157894737
1764,haw,1.0
1764,nu,5.265625
1765,chi,1.9166666666666667
1765,nu,5.341243862520458
1766,chi,1.92
1766,nu,5.808275058275059
1767,chi,1.5
1767,haw,1.0
1767,nu,5.647639182522903
1768,chi,1.5
1768,nu,6.815836832633473
1769,chi,1.4
1769,haw,1.0
1769,nu,5.337108594270487
1770,chi,1.4
1770,nu,5.59005376344086
1771,chi,1.2352941176470589
1771,nu,6.2306411323896755
1772,chi,2.0
1772,nu,6.043715846994536
1773,chi,1.85
1773,nu,6.01195559350982
1774,chi,1.5925925925925926
1774,nu,6.28049728049728
1775,chi,1.5384615384615385
1775,nu,5.976577748861418
1776,chi,1.5862068965517242
1776,haw,1.0
1776,nu,6.065331928345627
1777,chi,1.96
1777,nu,5.959079283887468
1778,chi,1.6111111111111112
1778,nu,5.329593267882188
1779,chi,1.1176470588235294
1779,nu,5.488573680063042
1780,chi,1.105263157894737
1780,haw,1.5
1780,nu,5.732426303854876
1781,chi,1.5238095238095237
1781,nu,5.884287454323995
1782,chi,1.8095238095238095
1782,haw,1.0
1782,nu,5.436818473380372
1783,chi,1.3333333333333333
1783,nu,5.737012987012987
1784,chi,1.6
1784,haw,1.6666666666666667
1784,nu,6.2103174603174605
1785,chi,1.35
1785,haw,3.0
1785,nu,6.296737766624843
1786,chi,1.5217391304347827
1786,nu,6.04471330878485
1787,chi,2.923076923076923
1787,nu,7.429622363903874
1788,chi,2.027027027027027
1788,nu,7.635435168738899
1789,chi,2.0714285714285716
1789,haw,2.0
1789,nu,7.489301801801802
1790,chi,1.4666666666666666
1790,nu,7.627968337730871
1791,chi,1.75
1791,nu,7.682571572074335
1792,chi,1.4285714285714286
1792,haw,1.0
1792,nu,8.305449330783938
1793,chi,1.88
1793,haw,1.0
1793,nu,7.700802265219443
1794,chi,1.9487179487179487
1794,haw,2.0
1794,nu,7.955927721463199
1795,chi,1.25
1795,haw,1.3333333333333333
1795,nu,8.034208059981255
1796,chi,1.5833333333333333
1796,haw,1.0
1796,nu,8.470740103270224
1797,chi,1.945945945945946
1797,nu,7.872058194266153
1798,chi,1.8
1798,haw,1.0
1798,nu,7.937350549976088
1799,chi,1.96
1799,nu,8.626615605552896
1800,chi,1.75
1800,haw,1.0
1800,nu,8.932860872808654
1801,chi,1.565217391304348
1801,nu,11.543229497774952
1802,chi,1.8333333333333333
1802,haw,1.0
1802,nu,9.850893407270487
1803,chi,1.9242424242424243
1803,haw,1.0
1803,nu,10.959018938217945
1804,chi,2.1320754716981134
1804,nu,11.717249555423829
1805,chi,2.152542372881356
1805,haw,1.0
1805,nu,10.508566978193146
1806,chi,2.4
1806,haw,1.5
1806,nu,11.731230448383734
1807,chi,1.94
1807,haw,1.0
1807,nu,12.142857142857142
1808,chi,2.357142857142857
1808,haw,1.8571428571428572
1808,nu,11.863895680521598
1809,chi,2.8333333333333335
1809,haw,1.5
1809,nu,11.719074221867517
1810,chi,1.7619047619047619
1810,haw,4.333333333333333
1810,nu,12.21929163526752
1811,chi,3.8941176470588235
1811,haw,1.3333333333333333
1811,nu,12.830022573363431
1812,chi,2.4838709677419355
1812,haw,2.5555555555555554
1812,nu,11.553515450067174
1813,chi,2.216666666666667
1813,haw,1.3333333333333333
1813,nu,11.055147058823529
1814,chi,2.7586206896551726
1814,haw,2.263157894736842
1814,nu,12.143630214205187
1815,chi,2.535211267605634
1815,haw,2.0
1815,nu,11.959173126614987
1816,chi,2.5285714285714285
1816,haw,3.4
1816,nu,12.365512333965844
1817,chi,3.230769230769231
1817,haw,1.5
1817,nu,13.408047337278106
1818,chi,3.219047619047619
1818,haw,3.8
1818,nu,14.187223695844386
1819,chi,3.058139534883721
1819,haw,3.6666666666666665
1819,nu,12.759412304866851
1820,chi,3.1666666666666665
1820,haw,1.2
1820,nu,14.043693159351522
1821,chi,3.3846153846153846
1821,haw,5.25
1821,nu,13.54476551397442
1822,chi,2.911764705882353
1822,haw,2.5
1822,nu,16.18893549031356
1823,chi,2.9135802469135803
1823,haw,2.4
1823,nu,16.450394354503942
1824,chi,4.229357798165138
1824,haw,3.7777777777777777
1824,nu,17.269736842105264
1825,chi,3.963636363636364
1825,haw,1.8
1825,nu,18.23325109128867
1826,chi,3.076923076923077
1826,haw,2.6
1826,nu,15.098051157125457
1827,chi,3.768421052631579
1827,haw,1.5
1827,nu,16.72804469273743
1828,chi,3.625
1828,haw,1.6
1828,nu,17.06816220880069
1829,chi,4.2
1829,haw,2.4615384615384617
1829,nu,16.733926805143422
1830,chi,3.3706896551724137
1830,haw,3.0714285714285716
1830,nu,18.744029393753827
1831,chi,3.90990990990991
1831,haw,1.8636363636363635
1831,nu,17.245708582834332
1832,chi,4.111111111111111
1832,haw,2.8333333333333335
1832,nu,17.071198712791634
1833,chi,3.2454545454545456
1833,haw,2.4285714285714284
1833,nu,19.238852789603406
1834,chi,3.635658914728682
1834,haw,2.6923076923076925
1834,nu,17.978030919446706
1835,chi,4.915254237288136
1835,haw,2.235294117647059
1835,nu,19.374975789269804
1836,chi,3.6416666666666666
1836,haw,2.357142857142857
1836,nu,19.210434782608697
1837,chi,4.115044247787611
1837,haw,2.3333333333333335
1837,nu,19.282178217821784
1838,chi,4.305343511450381
1838,haw,1.5454545454545454
1838,nu,19.242520309094512
1839,chi,4.348623853211009
1839,haw,2.823529411764706
1839,nu,19.87125492210238
1840,chi,3.787671232876712
1840,haw,1.9047619047619047
1840,nu,19.489091831557584
1841,chi,4.696551724137931
1841,haw,2.8
1841,nu,19.26723525230988
1842,chi,3.7588652482269502
1842,haw,2.9130434782608696
1842,nu,17.340497103345168
1843,chi,3.768
1843,haw,2.625
1843,nu,18.03507871321013
1844,chi,3.882758620689655
1844,haw,3.0
1844,nu,18.78055367994598
1845,chi,3.6790123456790123
1845,haw,2.235294117647059
1845,nu,19.615701171256728
1846,chi,4.883561643835616
1846,haw,2.588235294117647
1846,nu,19.326006191950466
1847,chi,5.077464788732394
1847,haw,2.5
1847,nu,19.17516873332287
1848,chi,4.197604790419161
1848,haw,2.5294117647058822
1848,nu,20.525930639516385
1849,chi,3.765957446808511
1849,haw,2.5
1849,nu,20.51796221740477
1850,chi,4.271676300578035
1850,haw,3.5833333333333335
1850,nu,20.822126136871926
1851,chi,5.2176470588235295
1851,haw,2.5
1851,nu,21.333955759839128
1852,chi,4.925925925925926
1852,haw,3.5555555555555554
1852,nu,21.999300405764657
1853,chi,5.174358974358975
1853,haw,4.9
1853,nu,23.311762365733987
1854,chi,6.197969543147208
1854,haw,3.0588235294117645
1854,nu,23.142628205128204
1855,chi,4.911111111111111
1855,haw,4.0
1855,nu,22.71403365906623
1856,chi,5.396825396825397
1856,haw,3.68
1856,nu,23.395191788222583
1857,chi,5.116022099447513
1857,haw,3.0
1857,nu,21.73490488006617
1858,chi,5.4226190476190474
1858,haw,2.125
1858,nu,20.60853994490358
1859,chi,5.244019138755981
1859,haw,3.0454545454545454
1859,nu,21.48915917503966
1860,chi,5.38388625592417
1860,haw,2.4210526315789473
1860,nu,22.50857811281518
1861,chi,5.079754601226994
1861,haw,1.5714285714285714
1861,nu,19.51882282641171
1862,chi,4.684210526315789
1862,haw,2.466666666666667
1862,nu,18.982423836625376
1863,chi,4.8431372549019605
1863,haw,2.0
1863,nu,19.883208101927476
1864,chi,5.049689440993789
1864,haw,4.0
1864,nu,20.678670765627288
1865,chi,5.016759776536313
1865,haw,3.3684210526315788
1865,nu,21.674953675108092
1866,chi,5.055865921787709
1866,haw,2.473684210526316
1866,nu,22.0531561461794
1867,chi,4.125
1867,haw,1.5333333333333334
1867,nu,21.34369045874249
1868,chi,5.63125
1868,haw,2.388888888888889
1868,nu,21.926966292134832
1869,chi,4.858585858585859
1869,haw,1.6
1869,nu,21.68658570245653
1870,chi,5.155778894472362
1870,haw,4.176470588235294
1870,nu,21.250368583299824
1871,chi,5.566666666666666
1871,haw,1.8333333333333333
1871,nu,21.77989316531982
1872,chi,4.764705882352941
1872,haw,4.0
1872,nu,21.650298606502986
1873,chi,4.292929292929293
1873,haw,1.9166666666666667
1873,nu,21.743709226467846
1874,chi,5.415525114155251
1874,haw,2.6
1874,nu,22.987971849008318
1875,chi,4.839285714285714
1875,haw,4.25
1875,nu,23.262598126107875
1876,chi,5.359649122807017
1876,haw,4.0
1876,nu,23.940511307767945
1877,chi,5.405982905982906
1877,haw,2.0
1877,nu,24.717684887459807
1878,chi,4.826666666666667
1878,haw,2.9375
1878,nu,23.27738898078636
1879,chi,5.214659685863874
1879,haw,2.52
1879,nu,24.271980798383023
1880,chi,5.415441176470588
1880,haw,2.8461538461538463
1880,nu,25.950499598024578
1881,chi,5.247058823529412
1881,haw,2.625
1881,nu,25.93717828731867
1882,chi,5.2327272727272724
1882,haw,2.4545454545454546
1882,nu,26.464485771902307
1883,chi,5.944099378881988
1883,haw,3.1515151515151514
1883,nu,28.36529242569511
1884,chi,5.1936758893280635
1884,haw,3.3
1884,nu,27.128843655262017
1885,chi,6.4261603375527425
1885,haw,3.0
1885,nu,27.74485318933513
1886,chi,5.228
1886,haw,3.227272727272727
1886,nu,24.634325659877064
1887,chi,5.446808510638298
1887,haw,3.769230769230769
1887,nu,27.849392517743293
1888,chi,6.803827751196172
1888,haw,2.088235294117647
1888,nu,26.205506505576206
1889,chi,4.8326693227091635
1889,haw,3.8518518518518516
1889,nu,24.461989623279948
1890,chi,5.419491525423729
1890,haw,4.470588235294118
1890,nu,26.35171853228054
1891,chi,5.512367491166078
1891,haw,4.541666666666667
1891,nu,26.90409150901892
1892,chi,6.199324324324325
1892,haw,5.166666666666667
1892,nu,29.181524895150016
1893,chi,5.14873417721519
1893,haw,3.625
1893,nu,27.876753723289447
1894,chi,5.568265682656826
1894,haw,3.0
1894,nu,28.950068712780578
1895,chi,6.726950354609929
1895,haw,4.45945945945946
1895,nu,29.532716113596173
1896,chi,6.36
1896,haw,6.03125
1896,nu,30.065653075328264
1897,chi,5.600558659217877
1897,haw,6.424242424242424
1897,nu,31.154334709431566
1898,chi,6.048543689320389
1898,haw,4.757575757575758
1898,nu,32.054665598718465
1899,chi,6.636887608069165
1899,haw,5.617647058823529
1899,nu,34.35359062980031
1900,chi,7.364161849710983
1900,haw,5.8076923076923075
1900,nu,35.53209319458514
1901,chi,7.038805970149253
1901,haw,7.911764705882353
1901,nu,34.87826820354231
1902,chi,7.16710875331565
1902,haw,7.238095238095238
1902,nu,34.977683511619325
1903,chi,5.8302387267904505
1903,haw,9.170731707317072
1903,nu,33.98768006065201
1904,chi,7.690288713910761
1904,haw,5.78
1904,nu,36.24300807955252
1905,chi,7.0271739130434785
1905,haw,4.744186046511628
1905,nu,35.201403256274176
1906,chi,5.9874371859296485
1906,haw,5.781818181818182
1906,nu,34.763313110886415
1907,chi,6.511873350923483
1907,haw,6.404761904761905
1907,nu,35.2617357845233
1908,chi,6.094292803970223
1908,haw,8.068965517241379
1908,nu,35.564622269018166
1909,chi,5.976744186046512
1909,haw,4.75
1909,nu,33.638437074057244
1910,chi,6.870026525198939
1910,haw,6.725
1910,nu,34.81457304163726
1911,chi,6.4704370179948585
1911,haw,7.823529411764706
1911,nu,35.64769036448936
1912,chi,6.959276018099548
1912,haw,8.3
1912,nu,35.19420338697447
1913,chi,6.138248847926267
1913,haw,7.127659574468085
1913,nu,35.56743772241993
1914,chi,6.618581907090465
1914,haw,9.255813953488373
1914,nu,35.0680881562444
1915,chi,6.482758620689655
1915,haw,4.604651162790698
1915,nu,35.10005845674201
1916,chi,6.618918918918919
1916,haw,8.594594594594595
1916,nu,35.08991771587191
1917,chi,6.723404255319149
1917,haw,7.0
1917,nu,36.63926754832146
1918,chi,6.364197530864198
1918,haw,8.869565217391305
1918,nu,34.780297193175564
1919,chi,6.203030303030303
1919,haw,7.864864864864865
1919,nu,34.586834876386206
1920,chi,6.427536231884058
1920,haw,8.153846153846153
1920,nu,36.77433509447479
1921,chi,6.223057644110276
1921,haw,6.095238095238095
1921,nu,33.00834427151697
1922,chi,6.5147392290249435
1922,haw,8.428571428571429
1922,nu,35.156887647108626
1923,chi,5.523148148148148
1923,haw,5.093023255813954
1923,nu,30.395486202944547
1924,chi,4.639902676399027
1924,haw,5.947368421052632
1924,nu,29.765172477402693
1925,chi,5.409429280397022
1925,haw,9.058823529411764
1925,nu,28.85604873803307
1926,chi,5.421052631578948
1926,haw,4.195652173913044
1926,nu,28.57281553398058
1927,chi,5.0
1927,haw,7.224489795918367
1927,nu,29.8254301639874
1928,chi,5.841870824053452
1928,haw,6.305555555555555
1928,nu,28.856385504035448
1929,chi,5.026104417670683
1929,haw,6.742857142857143
1929,nu,30.703406813627254
1930,chi,5.083333333333333
1930,haw,5.7317073170731705
1930,nu,30.990963607984884
1931,chi,5.243407707910751
1931,haw,7.96078431372549
1931,nu,29.630260277304792
1932,chi,5.174468085106383
1932,haw,4.634615384615385
1932,nu,27.919082231368773
1933,chi,4.16370808678501
1933,haw,4.694444444444445
1933,nu,25.736903376018628
1934,chi,5.163829787234042
1934,haw,6.351351351351352
1934,nu,28.093230823612583
1935,chi,5.1230228471001755
1935,haw,7.3584905660377355
1935,nu,28.83613269825353
1936,chi,4.951505016722408
1936,haw,6.654545454545454
1936,nu,28.580376111417106
1937,chi,5.333333333333333
1937,haw,7.631578947368421
1937,nu,29.758915604324674
1938,chi,5.834896810506566
1938,haw,5.945454545454545
1938,nu,29.442049142327306
1939,chi,5.335820895522388
1939,haw,6.842105263157895
1939,nu,29.52494932169032
1940,chi,5.701067615658363
1940,haw,7.388888888888889
1940,nu,28.97883122190437
1941,chi,5.781818181818182
1941,haw,5.72093023255814
1941,nu,28.570227670753066
1942,chi,5.378600823045267
1942,haw,6.4222222222222225
1942,nu,27.91027421034363
1943,chi,5.52
1943,haw,6.333333333333333
1943,nu,26.49479856251182
1944,chi,4.958429561200924
1944,haw,5.4324324324324325
1944,nu,25.815697266993695
1945,chi,5.209051724137931
1945,haw,7.055555555555555
1945,nu,25.75798394290812
1946,chi,5.9281150159744405
1946,haw,6.225
1946,nu,29.478027189377173
1947,chi,5.47316384180791
1947,haw,7.30188679245283
1947,nu,31.40472727272727
1948,chi,5.757217847769029
1948,haw,6.84
1948,nu,30.97753959584926
1949,chi,6.253148614609572
1949,haw,6.123287671232877
1949,nu,32.67607179752066
1950,chi,5.820971867007673
1950,haw,5.576271186440678
1950,nu,31.835498392282958
1951,chi,5.981294964028777
1951,haw,7.90566037735849
1951,nu,30.17957462640293
1952,chi,5.808805031446541
1952,haw,5.696428571428571
1952,nu,30.7795718881465
1953,chi,5.327342747111682
1953,haw,6.333333333333333
1953,nu,30.116411405048733
1954,chi,5.849372384937238
1954,haw,6.203703703703703
1954,nu,31.36503732241753
1955,chi,6.226582278481013
1955,haw,6.184615384615385
1955,nu,31.862934474582154
1956,chi,6.440954773869347
1956,haw,6.75
1956,nu,31.991775303530464
1957,chi,6.757142857142857
1957,haw,5.47457627118644
1957,nu,33.87280820802345
1958,chi,6.726304579339723
1958,haw,5.884057971014493
1958,nu,32.78525641025641
1959,chi,5.976814516129032
1959,haw,6.015625
1959,nu,34.266361556064076
1960,chi,6.852035749751738
1960,haw,6.482142857142857
1960,nu,36.74298885900883
1961,chi,6.873616236162362
1961,haw,6.82051282051282
1961,nu,38.378709029489634
1962,chi,7.037860082304527
1962,haw,6.756756756756757
1962,nu,40.32509141563643
1963,chi,7.547476475620188
1963,haw,6.6455696202531644
1963,nu,41.1968474148802
1964,chi,7.133547868061142
1964,haw,6.375
1964,nu,41.16935550591545
1965,chi,7.83122028526149
1965,haw,7.5479452054794525
1965,nu,44.2487982225813
1966,chi,8.147321428571429
1966,haw,6.176470588235294
1966,nu,44.969692283902894
1967,chi,8.702009702009702
1967,haw,6.576470588235294
1967,nu,45.86673126374241
1968,chi,8.553793103448276
1968,haw,8.273809523809524
1968,nu,48.595667608490906
1969,chi,9.295172413793104
1969,haw,6.741176470588235
1969,nu,47.58408569790771
1970,chi,9.157068062827225
1970,haw,7.75
1970,nu,48.624620918259396
1971,chi,9.512991339107263
1971,haw,7.176470588235294
1971,nu,48.385922752760074
1972,chi,9.183006535947712
1972,haw,5.526881720430108
1972,nu,49.84802976026454
1973,chi,9.158551810237203
1973,haw,6.630434782608695
1973,nu,49.19963600727986
1974,chi,9.443378119001919
1974,haw,8.0
1974,nu,48.07384646725291
1975,chi,9.50439146800502
1975,haw,9.083333333333334
1975,nu,48.72681957495537
1976,chi,9.43467790487658
1976,haw,8.717391304347826
1976,nu,49.16031416031416
1977,chi,9.28055388320289
1977,haw,8.154761904761905
1977,nu,49.14864997224852
1978,chi,9.411589008363203
1978,haw,7.819148936170213
1978,nu,49.058078447803524
1979,chi,9.16715200931858
1979,haw,7.736263736263736
1979,nu,49.95447647951442
1980,chi,9.360836722835561
1980,haw,8.5
1980,nu,50.83228973285926
1981,chi,9.869952494061758
1981,haw,9.886075949367088
1981,nu,50.114454240266056
1982,chi,9.818334264952487
1982,haw,10.375
1982,nu,51.87391639672991
1983,chi,10.194972067039107
1983,haw,9.340909090909092
1983,nu,52.731469677654346
1984,chi,10.400890868596882
1984,haw,10.066666666666666
1984,nu,55.15079958152742
1985,chi,11.021960364220675
1985,haw,10.637362637362637
1985,nu,55.11135663197069
1986,chi,10.934452871072589
1986,haw,11.315217391304348
1986,nu,56.87081394352928
1987,chi,10.633210719915922
1987,haw,9.80373831775701
1987,nu,57.27162448748763
1988,chi,10.96266397578204
1988,haw,11.14423076923077
1988,nu,58.91551777174977
1989,chi,11.55287009063444
1989,haw,11.145454545454545
1989,nu,60.68582438304501
1990,chi,12.309593023255815
1990,haw,13.58095238095238
1990,nu,63.44163413721191
1991,chi,11.744711538461539
1991,haw,13.336538461538462
1991,nu,62.156201279501104
1992,chi,13.263584366062917
1992,haw,11.53781512605042
1992,nu,66.07014421441097
1993,chi,12.529782082324456
1993,haw,13.865546218487395
1993,nu,64.87480760702267
1994,chi,13.058548009367682
1994,haw,12.806451612903226
1994,nu,67.15480544549426
1995,chi,13.35933147632312
1995,haw,15.017699115044248
1995,nu,69.28893807561187
1996,chi,13.758447488584475
1996,haw,14.601694915254237
1996,nu,71.29078911463372
1997,chi,14.530783582089553
1997,haw,15.61111111111111
1997,nu,73.27032626875359
1998,chi,14.454627539503386
1998,haw,15.819672131147541
1998,nu,74.42138823987538
1999,chi,14.623405191377035
1999,haw,16.753968253968253
1999,nu,77.00831090896102
2000,chi,15.89193899782135
2000,haw,17.36551724137931
2000,nu,84.5762441688741
2001,chi,16.067208904109588
2001,haw,18.485294117647058
2001,nu,84.29282836046863
2002,chi,17.639322916666668
2002,haw,20.333333333333332
2002,nu,91.91877239731691
2003,chi,17.866441251056635
2003,haw,23.181818181818183
2003,nu,98.2111588954278
2004,chi,19.010544074230282
2004,haw,20.993006993006993
2004,nu,104.94497128054961
2005,chi,19.540905134899912
2005,haw,21.803030303030305
2005,nu,104.51068341960641
2006,chi,20.026748971193417
2006,haw,19.712230215827336
2006,nu,108.58090578571749
2007,chi,19.952635914332784
2007,haw,20.86
2007,nu,112.6277682364639
2008,chi,20.72043010752688
2008,haw,23.136363636363637
2008,nu,135.38655332643307
